num_instances,team_name,workspace_name,file_name
155,3_Statement Release - M2,02. DXC,File not visible
156,<Drafts>,,File not visible
156,<Drafts>,,File not visible
156,3_Statement Release - M2,02. DXC,Talent Profiles
156,<Drafts>,,File not visible
156,7_ZMS Creative,02. DXC,File not visible
156,<Drafts>,,File not visible
156,7_ZMS Creative,02. DXC,File not visible
156,5. Convert,03. Lounge,Info message A/B test Q1 2024
156,Team not visible,,File not visible
156,<Drafts>,,File not visible
156,<Drafts>,,File not visible
157,3_Statement Release - M2,02. DXC,File not visible
157,3. Discover,03. Lounge,File not visible
157,Partner Tech - Tech & Data Foundation,04. Zalando Partner,Marketing meets education
157,1_CXP_All,02. DXC,Want-it Tile
157,<Drafts>,,File not visible
158,3_Statement Release - M2,02. DXC,How To Style It
158,<Drafts>,,File not visible
158,1_CXP_All,02. DXC,User Mapping
158,<Drafts>,,File not visible
158,3_Statement Release - M2,02. DXC,File not visible
158,<Drafts>,,File not visible
159,<Drafts>,,File not visible
159,3_D&I,02. DXC,[China Team] Livestream
159,<Drafts>,,File not visible
159,3_ZDS,02. DXC,Explorations: Disabled state
159,Collabary,04. Zalando Partner,Creator Sponsored Outfits - All flows
160,2_Size & Fit,02. DXC,Project Starter
160,1_CXP_All,02. DXC,Sales Banner
160,1_CXP_Outfits,02. DXC,Multimedia Outfit View - Milestone 1
160,3_The Studio,02. DXC,Local - Flywheel Explorations
160,<Drafts>,,File not visible
161,ZMS PI&D Team,04. Zalando Partner,Marketing Services | Homepage 🐘 | Takeover
161,<Drafts>,,File not visible
161,<Drafts>,,File not visible
161,<Drafts>,,File not visible
161,<Drafts>,,File not visible
161,<Drafts>,,File not visible
161,7_ZMS Creative,02. DXC,File not visible
162,Partner Tech - Tech & Data Foundation,04. Zalando Partner,File not visible
162,2_Plus Membership (Phasing out),02. DXC,[Zalon Archive] User Side - Personal Shopping on Plus - MVP Brainstorming
163,<Drafts>,,File not visible
163,<Drafts>,,Onboarding design
163,<Drafts>,,File not visible
163,Partner Tech - Assortment & Inbound,04. Zalando Partner,Bill of Material
163,3_The Studio,02. DXC,File not visible
164,<Drafts>,,File not visible
164,<Drafts>,,File not visible
164,<Drafts>,,File not visible
164,7_ZMS Creative,02. DXC,File not visible
164,7_ZMS Creative,02. DXC,File not visible
164,1_CXP_All,02. DXC,Profile Workshop - Creator and Brand Profiles
165,<Drafts>,,File not visible
165,Team not visible,,File not visible
165,3_ZDS,02. DXC,ZDS Email: Basics
165,<Drafts>,,File not visible
165,Fulfillment - Transportation,05. Fulfillment,Middle Mile Product
165,1_FPX,02. DXC,Write button on PDP
165,Partner Tech,04. Zalando Partner,Rachael | Design crit. folder
165,<Drafts>,,File not visible
165,<Drafts>,,File not visible
166,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Work File Fritz
166,<Drafts>,,File not visible
166,3_BD_Performance design,02. DXC,App Statement Autumn 2024
166,7_ZMS Creative,02. DXC,File not visible
167,<Drafts>,,File not visible
167,7_ZMS Creative,02. DXC,File not visible
167,<Drafts>,,File not visible
167,7_ZMS Creative,02. DXC,File not visible
167,3_Statement Release - M2,02. DXC,Sponsored: Ray-Ban Meta
167,1_PRSB,02. DXC,Personalisation Journey
168,7_ZMS Creative,02. DXC,File not visible
168,1_PRSB,02. DXC,Idea
168,3_Statement Release - M2,02. DXC,Sponsored: Karl Lagerfeld - Studio
168,<Drafts>,,File not visible
168,2_Size & Fit,02. DXC,Your measurements
168,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] User Side - Personal Shopping_Gate1
168,4. Decide,03. Lounge,Cross Campaign Filtering
168,7_ZMS Creative,02. DXC,File not visible
168,8. CFA - Overarching,03. Lounge,✅  Test ZDS icons
169,1_PRSB,02. DXC,ZTS Content Types
169,8. CFA - Overarching,03. Lounge,0_Point of Reference: Browse
169,<Drafts>,,File not visible
169,1_Payments Solutions (ZPS),02. DXC,Buy Now Pay Later —   2.0 Germany - Deferred Payment - Project 2021
169,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] User Side - Stylist Advice
169,1_Payments Solutions (ZPS),02. DXC,"Buy Now Pay Later — Benchmark & References, 12.2021"
169,2_Size & Fit,02. DXC,VFR User Tests
170,2_Plus Membership (Phasing out),02. DXC,Fair Usage Policy
170,<Drafts>,,File not visible
170,2. Activate,03. Lounge,File not visible
170,7_ZMS Creative,02. DXC,File not visible
170,7_ZMS Creative,02. DXC,File not visible
170,3_Statement Release - M2,02. DXC,Zalando x MAC
170,7_ZMS Creative,02. DXC,File not visible
170,<Drafts>,,File not visible
171,TRADEBYTE,04. Zalando Partner,TB.360 Playground
171,3_BD_Campaign design,02. DXC,File not visible
171,7_ZMS Creative,02. DXC,File not visible
171,<Drafts>,,File not visible
172,3_ZDS,02. DXC,Email
172,<Drafts>,,File not visible
172,<Drafts>,,File not visible
172,7_ZMS Creative,02. DXC,File not visible
173,3. Discover,03. Lounge,Prototype
173,<Drafts>,,File not visible
173,Partner Tech - Tech & Data Foundation,04. Zalando Partner,AI Partner Assistant - First release (& find help from tooling)
173,<Drafts>,,File not visible
173,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] User Side - WS2 - Dashboard Quick Redesign - Desktop
174,7. LUX,03. Lounge,Designer Brand pitch
174,3_Statement Release - M2,02. DXC,File not visible
174,3_ZDS,02. DXC,Exploration: Logos
174,1_CXP_All,02. DXC,File not visible
175,3_Sustainability,02. DXC,SC M1 – FAQ content work
175,4. Decide,03. Lounge,Diversifying Campaign Discovery (Copy)
175,3_BD_Performance design,02. DXC,2025_Q2_App Statement Summer Production
175,<Drafts>,,File not visible
176,7_ZMS Creative,02. DXC,File not visible
176,<Drafts>,,File not visible
176,Fulfillment - FFC,05. Fulfillment,Disruptions
176,<Drafts>,,File not visible
177,1_PRSB,02. DXC,Size Profile - GDPR
177,3_BD_Performance design,02. DXC,ASO - iPad rejection June 2025
177,2_Size & Fit,02. DXC,Design Review 08/12/2021
177,6_Zeos,06. ZEOS,File not visible
177,1_PRSB,02. DXC,Your size user testing
178,7_ZMS Creative,02. DXC,File not visible
178,8_Recommerce (Archive),Workspace not visible,Recommerce | Ways of Working
178,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,x Archive - 2023-03 Workfile - Mobile order fulfillment
178,<Drafts>,,File not visible
178,<Drafts>,,File not visible
179,<Drafts>,,Body measurement - SVG sequences
179,7_ZMS Creative,02. DXC,File not visible
179,<Drafts>,,File not visible
179,7_ZMS Creative,02. DXC,File not visible
179,7_ZMS Creative,02. DXC,File not visible
180,<Drafts>,,File not visible
180,8. CFA - Overarching,03. Lounge,Brand Extension Sprint
180,<Drafts>,,File not visible
180,<Drafts>,,File not visible
181,7_ZMS Creative,02. DXC,File not visible
181,<Drafts>,,File not visible
181,<Drafts>,,File not visible
181,3_Statement Release - M2,02. DXC,CULTURAL STORY - REEBOK
181,<Drafts>,,File not visible
181,<Drafts>,,File not visible
181,<Drafts>,,File not visible
181,<Drafts>,,File not visible
181,<Drafts>,,File not visible
182,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,Article Performance _ Archive 2021 and earlier
182,7_ZMS Creative,02. DXC,File not visible
183,7_ZMS Creative,02. DXC,File not visible
183,<Drafts>,,File not visible
183,7_ZMS Creative,02. DXC,File not visible
183,7_ZMS Creative,02. DXC,File not visible
183,<Drafts>,,File not visible
183,1_FPX,02. DXC,Presentation for Designer
183,<Drafts>,,File not visible
183,<Drafts>,,File not visible
184,3_The Studio,02. DXC,Design Materials
184,<Drafts>,,File not visible
184,TRADEBYTE,04. Zalando Partner,File not visible
184,3_ZDS,02. DXC,Exploration: App store
184,1_PRSB,02. DXC,Privacy consent for the APP
185,<Drafts>,,File not visible
185,Fulfillment - Transportation,05. Fulfillment,Carrier Injection Hub +Configuration (Copy)
186,2. Activate,03. Lounge,SSO Apps M2
186,ZZArchive - Goal Based Shopping,03. Lounge,GBS - Usability Test
186,3_BD_Performance design,02. DXC,Buttons review
186,3_ZDS,02. DXC,Pattern exploration: Stack button
187,<Drafts>,,File not visible
187,7_ZMS Creative,02. DXC,File not visible
187,<Drafts>,,File not visible
188,<Drafts>,,File not visible
188,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,Pricing - Insights: Sales events
188,Zalando External Collaboration,01. Design Lobby,File not visible
189,7_ZMS Creative,02. DXC,File not visible
189,<Drafts>,,File not visible
189,<Drafts>,,File not visible
189,<Drafts>,,File not visible
189,1_CXP_All,02. DXC,WP 16 Selectors
190,8_Weavers,Workspace not visible,Zircle
190,1_Payments Solutions (ZPS),02. DXC,"Payments for Order Bundling — Observers' Space, 02.2024"
190,7_ZMS Creative,02. DXC,File not visible
190,<Drafts>,,File not visible
190,<Drafts>,,File not visible
191,7_ZMS Creative,02. DXC,File not visible
191,<Drafts>,,File not visible
191,3_Statement Release - M2,02. DXC,DVF x Zalando
191,3_Statement Release - M2,02. DXC,Karl Lagerfeld Jeans x Atelier Reservé
191,3_Elephant Feed,02. DXC,📱 User Research [CW15] -  Prototype
192,<Drafts>,,File not visible
192,7. LUX,03. Lounge,Brand Refresh 2025 Lounge - Product
192,2_Plus Membership (Phasing out),02. DXC,DSA - Plus
193,<Drafts>,,File not visible
193,7_ZMS Creative,02. DXC,File not visible
193,<Drafts>,,File not visible
193,<Drafts>,,File not visible
194,<Drafts>,,File not visible
194,<Drafts>,,File not visible
194,3_BD_Identity,02. DXC,Systemisation_Brand Refresh_Sprint_Oct2024
194,<Drafts>,,File not visible
194,8_Mohana Z,Workspace not visible,[UX Carousel CW11/12] Debrief board - Project Next
194,7_ZMS Creative,02. DXC,File not visible
195,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,Partner Onboarding - Account Setup
195,7_ZMS Creative,02. DXC,File not visible
195,7_ZMS Creative,02. DXC,File not visible
195,<Drafts>,,File not visible
195,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] User Side - Kickstarter Week - Beauty Livestream
196,7_ZMS Creative,02. DXC,File not visible
196,3_The Studio,02. DXC,[ REMARKABLE RELEASE ] Mapping Tiles & Components
196,<Drafts>,,File not visible
196,7_ZMS Creative,02. DXC,File not visible
196,8_Statement Release - M1,Workspace not visible,File not visible
196,3_BD_Performance design,02. DXC,Design Sprints_SoMe_Carousels
196,3_ZDS,02. DXC,Exploration: Caorusel (Copy)
197,<Drafts>,,File not visible
197,7_ZMS Creative,02. DXC,File not visible
197,Fulfillment - CuCa,05. Fulfillment,CuCa: Web Form - Reclamation Updates
197,<Drafts>,,File not visible
197,<Drafts>,,File not visible
198,7_ZMS Creative,02. DXC,File not visible
198,7_ZMS Creative,02. DXC,File not visible
198,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,[Clickdummy] Shipping Notices
198,3. Discover,03. Lounge,Inspire Squad : Quick wins Specs 2023
198,7_ZMS Creative,02. DXC,File not visible
198,<Drafts>,,File not visible
199,1_CXP_Outfits,02. DXC,Creator Space Label
199,1_CXP_All,02. DXC,WP 6 Video Player
199,<Drafts>,,File not visible
199,7_ZMS Creative,02. DXC,File not visible
199,<Drafts>,,File not visible
199,<Drafts>,,File not visible
199,7_ZMS Creative,02. DXC,File not visible
200,1_CXP_All,02. DXC,Content Transformation Track 2 - Content Framework
200,7_ZMS Creative,02. DXC,File not visible
200,7_ZMS Creative,02. DXC,File not visible
200,<Drafts>,,File not visible
200,1_Transactions,02. DXC,Purchase + Redemption Flows
200,<Drafts>,,File not visible
200,<Drafts>,,File not visible
200,7_ZMS Creative,02. DXC,File not visible
200,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,Sponsored Collections Expansion
201,2_Size & Fit,02. DXC,Specs - VFR Campaign 04
201,<Drafts>,,File not visible
201,<Drafts>,,File not visible
202,<Drafts>,,File not visible
202,<Drafts>,,File not visible
202,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,Articles - Pricing - UI - 0.0.2 Edit Price - Concept
202,8. CFA - Overarching,03. Lounge,File not visible
203,<Drafts>,,File not visible
203,<Drafts>,,File not visible
203,3. Discover,03. Lounge,Platform Journeys sprint prototype
203,<Drafts>,,File not visible
203,8. CFA - Overarching,03. Lounge,MyLounge Design Sprint
203,<Drafts>,,File not visible
203,<Drafts>,,File not visible
203,<Drafts>,,File not visible
203,<Drafts>,,File not visible
203,<Drafts>,,File not visible
203,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,<Drafts>,,File not visible
204,7_ZMS Creative,02. DXC,File not visible
205,<Drafts>,,File not visible
205,7_ZMS Creative,02. DXC,File not visible
206,1_CXP_Outfits,02. DXC,"Home, PDP, Catalog Outfits"
206,7_ZMS Creative,02. DXC,File not visible
206,3_Statement Release - M2,02. DXC,Zalando x Vans x Little Simz
206,7_ZMS Creative,02. DXC,File not visible
207,3_ZDS,02. DXC,⏯️  Pause Button Icon Design
207,7_ZMS Creative,02. DXC,File not visible
207,<Drafts>,,File not visible
207,TRADEBYTE,04. Zalando Partner,Design Critique
208,3_Statement Release - M2,02. DXC,Entry Point Assets
208,<Drafts>,,File not visible
208,7_ZMS Creative,02. DXC,File not visible
208,7_ZMS Creative,02. DXC,File not visible
208,7_ZMS Creative,02. DXC,File not visible
208,1_FPX,02. DXC,DPS for RefStore: [Design sprint] PDP
208,<Drafts>,,File not visible
208,Design Lobby,01. Design Lobby,Launch Stories Toolkit [Drag & Drop it to your space]
208,<Drafts>,,File not visible
209,3_BD_Identity,02. DXC,Zalando Loyalty Program_Sprint
209,3. Discover,03. Lounge,Design review 01: Platform Journeys FS to ZL
209,7_ZMS Creative,02. DXC,File not visible
209,Fulfillment - CuCa,05. Fulfillment,CuCa: Self Help: Missing Items or Parcel - Web & Mobile
209,7_ZMS Creative,02. DXC,File not visible
210,3_Sustainability,02. DXC,Material scale
210,<Drafts>,,File not visible
210,3_ZDS,02. DXC,(WIP) ZDS Library: The Statement theme Tiles
210,7_ZMS Creative,02. DXC,File not visible
210,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Digital Order North 💫 Explorations
210,2_Propositions,02. DXC,Designer - Reasons for churn
211,3_BD_Campaign design,02. DXC,Newsletter Phase 1/2/3 templates
211,7_ZMS Creative,02. DXC,File not visible
211,<Drafts>,,File not visible
211,3_Statement Release - M2,02. DXC,File not visible
211,7_ZMS Creative,02. DXC,File not visible
212,<Drafts>,,File not visible
212,<Drafts>,,File not visible
212,7_ZMS Creative,02. DXC,File not visible
213,3_Statement Release - M2,02. DXC,Ad-Hoc Designs - Content Lab
213,3_BD_Performance design,02. DXC,File not visible
213,<Drafts>,,File not visible
213,<Drafts>,,File not visible
214,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,Launch Story_Order Management UI
214,<Drafts>,,File not visible
214,2_Size & Fit,02. DXC,FIT & SHAPE COMMUNICATION (Copy)
214,<Drafts>,,File not visible
214,7_ZMS Creative,02. DXC,File not visible
214,3_BD_Campaign design,02. DXC,File not visible
214,1_FPX,02. DXC,Untitled
215,7_ZMS Creative,02. DXC,File not visible
215,2_Size & Fit,02. DXC,Size Filter Overhaul
215,<Drafts>,,File not visible
215,1_CXP_Outfits,02. DXC,Sharing outfits - Wardrobe
215,7_ZMS Creative,02. DXC,File not visible
216,6_Zeos,06. ZEOS,File not visible
216,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Shipping Notice – Key Screens
216,<Drafts>,,File not visible
216,Partner Tech - Articles,04. Zalando Partner,Unstructured data processing - QPE
216,3_The Studio,02. DXC,Customer Journey Vision - Idea Mapping Framework
216,1_FPX,02. DXC,[Prototype] Write review on PDP
216,1_CXP_All,02. DXC,Custom Brand Home
217,3_ZDS,02. DXC,Launch Stories (Asset management)
217,2_Plus Membership (Phasing out),02. DXC,Rebranded LP & Signup Flow
217,<Drafts>,,File not visible
217,<Drafts>,,File not visible
217,<Drafts>,,File not visible
218,1_FPX,02. DXC,[Discovery] UAE: Unified User Account
218,Partner Tech - Tech & Data Foundation,04. Zalando Partner,Shared File June Launch
218,1_CXP_All,02. DXC,NCR Cyber Week Journey
218,7_ZMS Creative,02. DXC,File not visible
218,1_CXP_All,02. DXC,WP 12 Brand Home & Collection
218,7_ZMS Creative,02. DXC,File not visible
219,3_BD_Identity,02. DXC,Zalando Partner Brandbook_July Update_WORKING_w/text styles
220,7_ZMS Creative,02. DXC,File not visible
220,<Drafts>,,File not visible
220,<Drafts>,,File not visible
220,7_ZMS Creative,02. DXC,File not visible
220,8_Recommerce (Archive),Workspace not visible,Re:loop solution design whiteboard
221,3_BD_Performance design,02. DXC,Design Sprints_PDP Creative
221,1_FPX,02. DXC,[outdated] Figma Skillshare - Prototype
221,<Drafts>,,File not visible
222,3_BD_Performance design,02. DXC,Motion Automation Toolkit Sprint
222,3_Statement Release - M2,02. DXC,Statement - 2025.07 July
222,7_ZMS Creative,02. DXC,File not visible
222,7_ZMS Creative,02. DXC,File not visible
223,Fulfillment - Transportation,05. Fulfillment,Carrier Injection Hub +Configuration
223,1_PRSB,02. DXC,Brand catalog  - No hits
223,8. CFA - Overarching,03. Lounge,Mylounge - THB
223,7_ZMS Creative,02. DXC,File not visible
223,7_ZMS Creative,02. DXC,File not visible
224,<Drafts>,,File not visible
224,<Drafts>,,File not visible
224,<Drafts>,,File not visible
224,3_BD_Campaign design,02. DXC,InclusiveFootwear_LandingPage
224,2_Propositions,02. DXC,Luxury Beauty - Baseline File
224,<Drafts>,,File not visible
224,3_BD_Identity,02. DXC,B2C Toolkits
224,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Shipping Notice – Attachment types
225,Fulfillment - FFC,05. Fulfillment,Paula:VN-CR-Reversal on Demand
225,<Drafts>,,File not visible
225,<Drafts>,,File not visible
225,<Drafts>,,File not visible
225,2_Propositions,02. DXC,Streetwear '24 strategy
225,<Drafts>,,File not visible
226,2_Plus Membership (Phasing out),02. DXC,Cyber week 2022
226,<Drafts>,,File not visible
226,<Drafts>,,File not visible
226,<Drafts>,,File not visible
226,7. LUX,03. Lounge,Button Redesign
227,<Drafts>,,File not visible
228,7_ZMS Creative,02. DXC,File not visible
228,<Drafts>,,File not visible
228,8. CFA - Overarching,03. Lounge,Redesign Sprint week 2 (Alecio)
228,7_ZMS Creative,02. DXC,File not visible
228,7_ZMS Creative,02. DXC,File not visible
228,<Drafts>,,File not visible
228,7_ZMS Creative,02. DXC,File not visible
228,<Drafts>,,File not visible
229,2_Size & Fit,02. DXC,BM VM
229,<Drafts>,,File not visible
229,3_Statement Release - M2,02. DXC,File not visible
229,3. Discover,03. Lounge,Draft / Platform Journeys: Landing page A/B test
229,<Drafts>,,File not visible
230,2_Propositions,02. DXC,Sports Ratings & Reviews
230,7_ZMS Creative,02. DXC,File not visible
230,1_FPX,02. DXC,00 [WIP] Reviews Specs
230,<Drafts>,,File not visible
230,7_ZMS Creative,02. DXC,File not visible
231,<Drafts>,,File not visible
231,7_ZMS Creative,02. DXC,File not visible
231,Zalando Lounge - S&S Tech,03. Lounge,Campaign Tagging
232,<Drafts>,,File not visible
232,3_BD_Identity,02. DXC,Zalando_B2C_Brand Enablement_v1_April25
232,<Drafts>,,File not visible
233,<Drafts>,,File not visible
233,3_D&I,02. DXC,Launch Stories : Adaptive M0 (Copy)
233,3_The Studio,02. DXC,Zalon - Service Options & Fake Door test
233,3_Elephant Feed,02. DXC,File not visible
234,<Drafts>,,File not visible
234,7_ZMS Creative,02. DXC,File not visible
234,3. Discover,03. Lounge,File not visible
234,7_ZMS Creative,02. DXC,File not visible
235,7_ZMS Creative,02. DXC,File not visible
235,<Drafts>,,File not visible
235,1_CXP_All,02. DXC,File not visible
235,7_ZMS Creative,02. DXC,File not visible
236,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Altitude - MICRO-MOMENTS: ORDER
236,7_ZMS Creative,02. DXC,File not visible
236,1_CXP_All,02. DXC,22.08.2021 - Storytelling Pitch - Assets
236,7_ZMS Creative,02. DXC,File not visible
237,<Drafts>,,File not visible
237,<Drafts>,,File not visible
238,3_D&I,02. DXC,Felix_Testing
238,7_ZMS Creative,02. DXC,File not visible
238,7_ZMS Creative,02. DXC,File not visible
238,3_Statement Release - M2,02. DXC,"Sponsored:  Levi's If Not Now, When?"
238,7_ZMS Creative,02. DXC,File not visible
238,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] User Side - Customer Account Deletion
238,Fulfillment - FFC,05. Fulfillment,Change Log
239,ZDS theme libraries (TEST),02. DXC,Figma library testing
239,1_Transactions,02. DXC,Simplified Delivery Slip
239,Partner Tech - Tech & Data Foundation,04. Zalando Partner,File not visible
239,7. LUX,03. Lounge,[Archive 01.2025] LUX Library 2.52.0 [Unified Library] (Copy)
240,3_BD_Identity,02. DXC,Zalando_BrandHub_Presentation_v1_April25_INT
240,7_ZMS Creative,02. DXC,File not visible
240,<Drafts>,,File not visible
240,7_ZMS Creative,02. DXC,File not visible
240,<Drafts>,,File not visible
240,<Drafts>,,File not visible
241,1_FPX,02. DXC,Sitemap updates
241,<Drafts>,,File not visible
242,Fulfillment - CuCa,05. Fulfillment,CuCa Sitemap
242,Partner Tech - Articles,04. Zalando Partner,Attribute Insights (HVAR - High Value Attribute Reporting)
242,7_ZMS Creative,02. DXC,File not visible
242,1_Transactions,02. DXC,Order history: new price breakdown
242,8_Wanderlust,Workspace not visible,Capital markets day demo
242,<Drafts>,,File not visible
243,3_D&I,02. DXC,[Accessibility] Header & Footer Specs
243,<Drafts>,,File not visible
243,7_ZMS Creative,02. DXC,File not visible
244,3_BD_Campaign design,02. DXC,24_SummerOfSport_ReleasePages
244,8_Weavers,Workspace not visible,Welcome / 11th April User Zoom Testing (TEMPORARY BOARD)
245,<Drafts>,,File not visible
245,1_FPX,02. DXC,P1 Playbook
245,<Drafts>,,File not visible
245,<Drafts>,,File not visible
245,3_BD_Campaign design,02. DXC,Sephora Loyalty Program
245,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,[ORDER EXPERIENCE] Pending orders & autocancellation [CR]
245,3_The Studio,02. DXC,Ways of Figma - A - Design Review 01
246,2_Propositions,02. DXC,Product Information Display - Baseline File
247,7_ZMS Creative,02. DXC,File not visible
248,<Drafts>,,File not visible
248,7_ZMS Creative,02. DXC,File not visible
249,3_Sustainability,02. DXC,SC M1 – Onboarding+ content workshop
249,3_Sustainability,02. DXC,Sitemap X accessibility annotations
249,3_ZDS,02. DXC,Exploration: Caorusel
249,3_The Studio,02. DXC,Design Archives
250,TRADEBYTE,04. Zalando Partner,Merchant UI V.02 [MFI]
250,7_ZMS Creative,02. DXC,File not visible
250,<Drafts>,,File not visible
251,7_ZMS Creative,02. DXC,File not visible
251,8_Wanderlust,Workspace not visible,Wanderlust - Hypotheses Conversation
251,7_ZMS Creative,02. DXC,File not visible
251,2_Plus Membership (Phasing out),02. DXC,ZMS Guidelines
251,3_The Studio,02. DXC,Wanderlust - Hypotheses Conversation (Copy)
251,3_ZDS,02. DXC,Video component
252,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] Stylist Side - New Communication Design
253,3. Discover,03. Lounge,Top picks for you M3
253,1_PRSB,02. DXC,Catalog onboarding with 2D sizes
253,3_Content Design,02. DXC,ICAD
254,1_Transactions,02. DXC,Transactional emails updates
254,3_BD_Campaign design,02. DXC,25 - EPP Mokcups
254,7_ZMS Creative,02. DXC,2023.08 - Lancôme x Zalando
255,2_Propositions,02. DXC,TDE Launch Story
255,1_CXP_All,02. DXC,Storytelling M2 - Main stage
255,<Drafts>,,File not visible
255,3_The Studio,02. DXC,Remarkable Release - 22.04.2022
255,8_Statement Release - M1,Workspace not visible,File not visible
255,<Drafts>,,File not visible
256,1_Payments Solutions (ZPS),02. DXC,"Payments for Order Bundling — Delivery Slip M1 User Testing, 03.2024"
256,2_Size & Fit,02. DXC,2022 Mar - VFR - decision-making
256,1_FPX,02. DXC,[outdated] Campfire - Structured PDP
256,<Drafts>,,File not visible
256,7_ZMS Creative,02. DXC,File not visible
257,7_ZMS Creative,02. DXC,File not visible
257,Fulfillment – WMS,05. Fulfillment,Baggable Flag
257,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,x Archive - 2022-06 - Workfile - Mobile order fulfillment
258,2_Size & Fit,02. DXC,Zalando Measure: Prototype All
258,<Drafts>,,File not visible
258,7_ZMS Creative,02. DXC,File not visible
259,<Drafts>,,File not visible
259,Partner Tech - Tech & Data Foundation,04. Zalando Partner,Support Pages
259,1_CXP_All,02. DXC,Showstopper
259,<Drafts>,,File not visible
260,<Drafts>,,File not visible
260,7_ZMS Creative,02. DXC,File not visible
261,2_Size & Fit,02. DXC,Prototypes for Research CW 27 & 28
261,3_The Studio,02. DXC,File not visible
261,Partner Tech - Tech & Data Foundation,04. Zalando Partner,02_OnePortal M2 IA - Sitemaps
262,3_BD_Identity,02. DXC,Lounge by Zalando – Brand refresh presentations
263,<Drafts>,,File not visible
264,1_CXP_Outfits,02. DXC,Outfit View: Carousel vs Feed
264,<Drafts>,,File not visible
264,<Drafts>,,File not visible
265,<Drafts>,,File not visible
265,1_Payments Solutions (ZPS),02. DXC,"MobileSDK — Design Review, 2022"
265,3_BD_Performance design,02. DXC,DesignSprints_Programmatic&DisplayAds_24
265,2. Activate,03. Lounge,Homepage redesign
266,1_CXP_All,02. DXC,Exploring Collections - Anchors
266,3_Statement Release - M2,02. DXC,File not visible
266,<Drafts>,,File not visible
266,<Drafts>,,File not visible
266,7_ZMS Creative,02. DXC,File not visible
266,2_Plus Membership (Phasing out),02. DXC,Plus Library
267,1_FPX,02. DXC,Themed Homes Entry Points workshop
267,1_CXP_Outfits,02. DXC,Follow button documentation
267,<Drafts>,,File not visible
268,6_Zeos,06. ZEOS,File not visible
268,8_Wanderlust,Workspace not visible,Exploration
268,3_ZDS,02. DXC,Label: Colour Snap Updates 2021
268,<Drafts>,,File not visible
269,1_FPX,02. DXC,Accessibility project UAE  - Ref store
269,2_Size & Fit,02. DXC,Visual Design Refinements
269,3_ZDS,02. DXC,Exploration: Empty states
270,<Drafts>,,File not visible
270,1_Payments Solutions (ZPS),02. DXC,"Buy Now Pay Later —  Simplified Flow, 02.2022"
270,7_ZMS Creative,02. DXC,File not visible
271,<Drafts>,,File not visible
271,<Drafts>,,File not visible
271,<Drafts>,,File not visible
271,<Drafts>,,File not visible
271,1_Payments Solutions (ZPS),02. DXC,"Buy Now Pay Later —  Launch Stories Toolkit, 04.2022"
271,2_Size & Fit,02. DXC,2023 Jan - Brainstorming for VFR x ZMS Pilot 3 - part 2
271,<Drafts>,,File not visible
272,7_ZMS Creative,02. DXC,File not visible
272,<Drafts>,,File not visible
272,3_Statement Release - M2,02. DXC,File not visible
272,<Drafts>,,File not visible
272,ZMS PI&D Team,04. Zalando Partner,SPACU wireframes
273,<Drafts>,,File not visible
273,2_Propositions,02. DXC,Recommerce service blueprint
274,1_CXP_All,02. DXC,Showstopper
275,Team not visible,,File not visible
275,<Drafts>,,File not visible
276,<Drafts>,,File not visible
276,<Drafts>,,File not visible
276,7_ZMS Creative,02. DXC,File not visible
277,7_ZMS Creative,02. DXC,File not visible
277,<Drafts>,,File not visible
277,7_ZMS Creative,02. DXC,File not visible
277,3_Statement Release - M2,02. DXC,MARINE SERRE
